fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,good_quality,fixed_acidity:log_fixed_acidity,volatile_acidity:log_volatile_acidity,citric_acid:log_citric_acid,residual_sugar:log_residual_sugar,chlorides:log_chlorides,free_sulfur_dioxide:log_free_sulfur_dioxide,total_sulfur_dioxide:log_total_sulfur_dioxide,density:log_density,pH:log_pH,sulphates:log_sulphates,alcohol:log_alcohol,fixed_acidity:sq_fixed_acidity,volatile_acidity:sq_volatile_acidity,citric_acid:sq_citric_acid,residual_sugar:sq_residual_sugar,chlorides:sq_chlorides,free_sulfur_dioxide:sq_free_sulfur_dioxide,total_sulfur_dioxide:sq_total_sulfur_dioxide,density:sq_density,pH:sq_pH,sulphates:sq_sulphates,alcohol:sq_alcohol,fixed_acidity:fixed_acidity_recip,volatile_acidity:volatile_acidity_recip,citric_acid:citric_acid_recip,residual_sugar:residual_sugar_recip,chlorides:chlorides_recip,free_sulfur_dioxide:free_sulfur_dioxide_recip,total_sulfur_dioxide:total_sulfur_dioxide_recip,density:density_recip,pH:pH_recip,sulphates:sulphates_recip,alcohol:alcohol_recip
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,0,14.81095200155492,-0.30152075630701586,-0.04605170185988091,1.3862943611198906,-0.19267307374756956,33.34434164699998,138.22827406960266,-0.002516822129466245,4.339672382376612,-0.2800088954600953,22.367347379629962,54.760000000000005,0.3721,0.0001,4.0,0.005475999999999999,169.0,1444.0,0.9949663504,12.1104,0.42250000000000004,96.04000000000002,0.13513513513513511,1.639344262295082,100.0,0.5,13.513513513513514,0.07692307692307693,0.02631578947368421,1.0025263664434374,0.28735632183908044,1.5384615384615383,0.1020408163265306
7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,1,15.413926679421367,-0.366516292749662,-0.35898356324046904,1.21952238372755,-0.19898162327881852,97.65157906960775,276.51721297374405,-0.0028957909292623963,4.272391097099276,-0.31130331782859944,21.387272086761705,57.76,0.16000000000000003,0.0841,3.61,0.006084,841.0,4356.0,0.9942084099999999,11.902500000000002,0.34809999999999997,90.25,0.13157894736842105,2.5,3.4482758620689657,0.5263157894736842,12.820512820512821,0.034482758620689655,0.015151515151515152,1.0029084344599337,0.2898550724637681,1.6949152542372883,0.10526315789473684
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,0,14.81095200155492,-0.30152075630701586,-0.04605170185988091,1.3862943611198906,-0.19267307374756956,33.34434164699998,138.22827406960266,-0.002516822129466245,4.339672382376612,-0.2800088954600953,22.367347379629962,54.760000000000005,0.3721,0.0001,4.0,0.005475999999999999,169.0,1444.0,0.9949663504,12.1104,0.42250000000000004,96.04000000000002,0.13513513513513511,1.639344262295082,100.0,0.5,13.513513513513514,0.07692307692307693,0.02631578947368421,1.0025263664434374,0.28735632183908044,1.5384615384615383,0.1020408163265306
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,0,12.454659683613706,-0.30152075630701586,-0.04605170185988091,1.21952238372755,-0.20205829154466046,16.635532333438686,80.47189562170502,-0.002536771465348763,4.817761630213488,-0.22973884373298117,24.689440200216517,43.559999999999995,0.3721,0.0001,3.61,0.0064,64.0,625.0,0.9949264516,13.6161,0.5328999999999999,110.25,0.15151515151515152,1.639344262295082,100.0,0.5263157894736842,12.5,0.125,0.04,1.0025464680287932,0.2710027100271003,1.36986301369863,0.09523809523809523
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,1,19.137815149060618,-0.3611918412977808,-0.36768192997944815,1.9156909827507391,-0.1688046430056022,55.94434060416236,307.919960569156,-0.0045595416062195705,4.1386134335200975,-0.23652292821986598,29.123574471365107,77.44000000000001,0.09,0.1444,5.289999999999999,0.0036,361.0,5184.0,0.9908808849,11.4921,0.5184,139.24,0.11363636363636363,3.3333333333333335,2.6315789473684212,0.4347826086956522,16.666666666666668,0.05263157894736842,0.013888888888888888,1.0045909807821745,0.2949852507374631,1.3888888888888888,0.0847457627118644
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,1,19.137815149060618,-0.3611918412977808,-0.36768192997944815,1.9156909827507391,-0.1688046430056022,55.94434060416236,307.919960569156,-0.0045595416062195705,4.1386134335200975,-0.23652292821986598,29.123574471365107,77.44000000000001,0.09,0.1444,5.289999999999999,0.0036,361.0,5184.0,0.9908808849,11.4921,0.5184,139.24,0.11363636363636363,3.3333333333333335,2.6315789473684212,0.4347826086956522,16.666666666666668,0.05263157894736842,0.013888888888888888,1.0045909807821745,0.2949852507374631,1.3888888888888888,0.0847457627118644
12.0,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,0,29.818879797456006,-0.29108233954583196,-0.34657359027997264,0.47106113126969795,-0.18780035353779834,10.75055681536833,84.71050998855854,-0.0020878144268531816,3.443550114109254,-0.30649537425959444,24.3547803839322,144.0,0.39690000000000003,0.25,1.9599999999999997,0.0050409999999999995,36.0,676.0,0.9958243681,9.4249,0.36,108.16000000000001,0.08333333333333333,1.5873015873015872,2.0,0.7142857142857143,14.084507042253522,0.16666666666666666,0.038461538461538464,1.0020943772484492,0.32573289902280134,1.6666666666666667,0.09615384615384615
7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,1,14.21338338735847,-0.36768192997944815,-0.36768192997944815,2.8829343681072426,-0.1828008350188101,72.11636696637044,156.9821239679015,-0.006419218541108129,4.027942495341954,-0.23652292821986598,32.98823231664238,51.84,0.1444,0.1444,7.839999999999999,0.0046240000000000005,529.0,1764.0,0.9871614736,11.1556,0.5184,166.41,0.1388888888888889,2.6315789473684212,2.6315789473684212,0.35714285714285715,14.705882352941176,0.043478260869565216,0.023809523809523808,1.0064817424211925,0.29940119760479045,1.3888888888888888,0.07751937984496124
6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,0,11.312205610716484,-0.35720324316953833,-0.3012326631284188,0.7520058067931771,-0.19106259616186344,13.621371043387192,26.376848000782076,-0.00573343697369464,4.6341850581646895,-0.33274051528886117,27.743192251565127,38.440000000000005,0.2116,0.028900000000000006,2.5600000000000005,0.0053289999999999995,49.0,121.0,0.9885330625,13.0321,0.2916,129.96,0.16129032258064516,2.1739130434782608,5.88235294117647,0.625,13.698630136986303,0.14285714285714285,0.09090909090909091,1.0057832537088258,0.2770083102493075,1.8518518518518516,0.08771929824561403
9.6,0.33,0.52,2.2,0.074,13.0,25.0,0.99509,3.36,0.76,12.4,1,21.71292574534839,-0.3658586660921317,-0.3400417630514653,1.7346061928013947,-0.19267307374756956,33.34434164699998,80.47189562170502,-0.004897926172961609,4.072121672556379,-0.20857200273333784,31.21943626037629,92.16,0.10890000000000001,0.27040000000000003,4.840000000000001,0.005475999999999999,169.0,625.0,0.9902041081,11.289599999999998,0.5776,153.76000000000002,0.10416666666666667,3.0303030303030303,1.923076923076923,0.45454545454545453,13.513513513513514,0.07692307692307693,0.04,1.0049342270548391,0.2976190476190476,1.3157894736842106,0.08064516129032258
9.9,0.27,0.49,5.0,0.082,9.0,17.0,0.99484,3.19,0.52,12.5,1,22.69609409569139,-0.3535199963956158,-0.3495414450599577,8.047189562170502,-0.20508495460086648,19.775021196025975,48.16462684895568,-0.0051466642427236385,3.7004667245816427,-0.3400417630514653,31.571608053853197,98.01,0.0729,0.24009999999999998,25.0,0.006724000000000001,81.0,289.0,0.9897066255999999,10.1761,0.27040000000000003,156.25,0.10101010101010101,3.7037037037037033,2.0408163265306123,0.2,12.195121951219512,0.1111111111111111,0.058823529411764705,1.0051867637006957,0.31347962382445144,1.923076923076923,0.08
10.1,0.43,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,1,23.35660778085686,-0.36290713022664745,-0.366516292749662,2.4843297570713347,-0.2195089365778449,33.34434164699998,205.46467336623422,-0.0016586214369839194,3.7654079777713414,-0.28562374568218846,23.02585092994046,102.00999999999999,0.18489999999999998,0.16000000000000003,6.760000000000001,0.008464,169.0,2704.0,0.9966827556,10.368400000000001,0.4096,100.0,0.09900990099009901,2.3255813953488373,2.5,0.3846153846153846,10.869565217391305,0.07692307692307693,0.019230769230769232,1.001662760181902,0.3105590062111801,1.5625,0.1
9.8,0.5,0.34,2.3,0.094,10.0,45.0,0.99864,3.24,0.6,9.7,1,22.367347379629962,-0.34657359027997264,-0.36679528486645624,1.9156909827507391,-0.22225928669094056,23.02585092994046,171.29981203966437,-0.0013590747804720434,3.808857588565732,-0.30649537425959444,22.039621089440566,96.04000000000002,0.25,0.11560000000000002,5.289999999999999,0.008836,100.0,2025.0,0.9972818496,10.497600000000002,0.36,94.08999999999999,0.1020408163265306,2.0,2.941176470588235,0.4347826086956522,10.638297872340425,0.1,0.022222222222222223,1.0013618521188816,0.30864197530864196,1.6666666666666667,0.10309278350515465
8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,1,17.564920772861186,-0.3611918412977808,-0.3495414450599577,5.073004053582892,-0.21671510477866845,26.376848000782076,76.2732919283507,-0.005007378662583742,3.87426325065296,-0.28562374568218846,30.167785976492613,68.89000000000001,0.09,0.24009999999999998,14.44,0.0081,121.0,576.0,0.9899852003999999,10.6929,0.4096,146.41,0.12048192771084336,3.3333333333333335,2.0408163265306123,0.2631578947368421,11.11111111111111,0.09090909090909091,0.041666666666666664,1.0050453275442723,0.3058103975535168,1.5625,0.08264462809917356
10.2,0.44,0.42,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,1,23.688354746960297,-0.3612314429107253,-0.3643502384359837,1.3862943611198906,-0.18780035353779834,13.621371043387192,59.914645471079815,-0.004330568545940481,3.592859591749309,-0.1862206434816452,26.717090702333,104.03999999999999,0.1936,0.17639999999999997,4.0,0.0050409999999999995,49.0,400.0,0.9913388356,9.8596,0.6241000000000001,123.21,0.09803921568627452,2.272727272727273,2.380952380952381,0.5,14.084507042253522,0.14285714285714285,0.05,1.0043589177028303,0.3184713375796178,1.2658227848101264,0.0900900900900901
10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,1,23.688354746960297,-0.3612314429107253,-0.3159417617561698,5.7850465922120735,-0.2195089365778449,26.376848000782076,76.2732919283507,-0.0025467459829086095,3.918020088117253,-0.009949832494966436,29.818879797456006,104.03999999999999,0.1936,0.3364,16.81,0.008464,121.0,576.0,0.9949065024999999,10.8241,0.9801,144.0,0.09803921568627452,2.272727272727273,1.7241379310344829,0.24390243902439027,10.869565217391305,0.09090909090909091,0.041666666666666664,1.0025565191237658,0.303951367781155,1.0101010101010102,0.08333333333333333
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,1,17.564920772861186,-0.3564303892276085,-0.3523052040384962,1.5580684239316924,-0.22088948808208592,10.75055681536833,29.818879797456006,-0.005902442118166187,3.852430656934289,-0.29638219658465986,31.21943626037629,68.89000000000001,0.07840000000000001,0.2304,4.41,0.008649,36.0,144.0,0.9881950463999999,10.6276,0.3844,153.76000000000002,0.12048192771084336,3.571428571428571,2.0833333333333335,0.47619047619047616,10.75268817204301,0.16666666666666666,0.08333333333333333,1.0059552551102526,0.3067484662576687,1.6129032258064517,0.08064516129032258
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,1,19.455856362969044,-0.2544316243440109,-0.3593284632979972,1.0580159968238143,-0.19427003740843699,23.02585092994046,63.93497119219188,-0.004469949780442458,4.183088913317401,-0.20857200273333784,29.470806961398058,79.21000000000001,0.0144,0.2025,3.24,0.005625,100.0,441.0,0.9910600703999999,11.628100000000002,0.5776,141.61,0.11235955056179775,8.333333333333334,2.2222222222222223,0.5555555555555556,13.333333333333334,0.1,0.047619047619047616,1.0045001607200257,0.29325513196480935,1.3157894736842106,0.08403361344537814
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,1,19.455856362969044,-0.2544316243440109,-0.3593284632979972,1.0580159968238143,-0.19427003740843699,23.02585092994046,63.93497119219188,-0.004469949780442458,4.183088913317401,-0.20857200273333784,29.470806961398058,79.21000000000001,0.0144,0.2025,3.24,0.005625,100.0,441.0,0.9910600703999999,11.628100000000002,0.5776,141.61,0.11235955056179775,8.333333333333334,2.2222222222222223,0.5555555555555556,13.333333333333334,0.1,0.047619047619047616,1.0045001607200257,0.29325513196480935,1.3157894736842106,0.08403361344537814
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,1,19.455856362969044,-0.2544316243440109,-0.3593284632979972,1.0580159968238143,-0.19427003740843699,23.02585092994046,63.93497119219188,-0.004469949780442458,4.183088913317401,-0.20857200273333784,29.470806961398058,79.21000000000001,0.0144,0.2025,3.24,0.005625,100.0,441.0,0.9910600703999999,11.628100000000002,0.5776,141.61,0.11235955056179775,8.333333333333334,2.2222222222222223,0.5555555555555556,13.333333333333334,0.1,0.047619047619047616,1.0045001607200257,0.29325513196480935,1.3157894736842106,0.08403361344537814
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,1,17.564920772861186,-0.3564303892276085,-0.3523052040384962,1.5580684239316924,-0.22088948808208592,10.75055681536833,29.818879797456006,-0.005902442118166187,3.852430656934289,-0.29638219658465986,31.21943626037629,68.89000000000001,0.07840000000000001,0.2304,4.41,0.008649,36.0,144.0,0.9881950463999999,10.6276,0.3844,153.76000000000002,0.12048192771084336,3.571428571428571,2.0833333333333335,0.47619047619047616,10.75268817204301,0.16666666666666666,0.08333333333333333,1.0059552551102526,0.3067484662576687,1.6129032258064517,0.08064516129032258
8.2,0.31,0.4,2.2,0.058,6.0,10.0,0.99536,3.31,0.68,11.2,1,17.253900065015696,-0.36306672426591297,-0.366516292749662,1.7346061928013947,-0.16514411156927164,10.75055681536833,23.02585092994046,-0.0046292185117077994,3.9618985068774957,-0.2622504869521496,27.058234316971745,67.24,0.0961,0.16000000000000003,4.840000000000001,0.0033640000000000002,36.0,100.0,0.9907415296000001,10.956100000000001,0.4624000000000001,125.43999999999998,0.12195121951219513,3.2258064516129035,2.5,0.45454545454545453,17.241379310344826,0.16666666666666666,0.1,1.0046616299630284,0.3021148036253776,1.4705882352941175,0.08928571428571429
10.2,0.34,0.48,2.1,0.052,5.0,9.0,0.99458,3.2,0.69,12.1,1,23.688354746960297,-0.36679528486645624,-0.3523052040384962,1.5580684239316924,-0.1537386011408369,8.047189562170502,19.775021196025975,-0.0054052851911695265,3.7220825913781788,-0.2560339401596741,30.167785976492613,104.03999999999999,0.11560000000000002,0.2304,4.41,0.002704,25.0,81.0,0.9891893764,10.240000000000002,0.4760999999999999,146.41,0.09803921568627452,2.941176470588235,2.0833333333333335,0.47619047619047616,19.23076923076923,0.2,0.1111111111111111,1.0054495364877636,0.3125,1.4492753623188408,0.08264462809917356
7.6,0.43,0.4,2.7,0.082,6.0,11.0,0.99538,3.44,0.54,12.2,1,15.413926679421367,-0.36290713022664745,-0.366516292749662,2.6817797871277658,-0.20508495460086648,10.75055681536833,26.376848000782076,-0.004609311326741109,4.250021861565455,-0.33274051528886117,30.51751861121837,57.76,0.18489999999999998,0.16000000000000003,7.290000000000001,0.006724000000000001,36.0,121.0,0.9907813444000001,11.833599999999999,0.2916,148.83999999999997,0.13157894736842105,2.3255813953488373,2.5,0.37037037037037035,12.195121951219512,0.16666666666666666,0.09090909090909091,1.004641443468826,0.29069767441860467,1.8518518518518516,0.0819672131147541
8.5,0.21,0.52,1.9,0.09,9.0,23.0,0.99648,3.36,0.67,10.4,0,18.190562389718302,-0.32773602713558037,-0.3400417630514653,1.21952238372755,-0.21671510477866845,19.775021196025975,72.11636696637044,-0.0035137975181447163,4.072121672556379,-0.26831996962007393,24.3547803839322,72.25,0.04409999999999999,0.27040000000000003,3.61,0.0081,81.0,529.0,0.9929723904000001,11.289599999999998,0.4489000000000001,108.16000000000001,0.11764705882352941,4.761904761904762,1.923076923076923,0.5263157894736842,11.11111111111111,0.1111111111111111,0.043478260869565216,1.0035324341682723,0.2976190476190476,1.4925373134328357,0.09615384615384615
9.0,0.36,0.52,2.1,0.111,5.0,10.0,0.99568,3.31,0.62,11.3,1,19.775021196025975,-0.3677944491115133,-0.3400417630514653,1.5580684239316924,-0.24400298362134812,8.047189562170502,23.02585092994046,-0.004310655333972779,3.9618985068774957,-0.29638219658465986,27.400270800616735,81.0,0.1296,0.27040000000000003,4.41,0.012321,25.0,100.0,0.9913786624,10.956100000000001,0.3844,127.69000000000001,0.1111111111111111,2.7777777777777777,1.923076923076923,0.47619047619047616,9.00900900900901,0.2,0.1,1.0043387433713642,0.3021148036253776,1.6129032258064517,0.08849557522123894
9.5,0.37,0.52,2.0,0.088,12.0,51.0,0.99613,3.29,0.58,11.1,1,21.387272086761705,-0.3678733411372308,-0.3400417630514653,1.3862943611198906,-0.2138768248763459,29.818879797456006,200.5231072689406,-0.0038625018711637297,3.918020088117253,-0.3159417617561698,26.717090702333,90.25,0.1369,0.27040000000000003,4.0,0.007743999999999999,144.0,2601.0,0.9922749768999999,10.8241,0.3364,123.21,0.10526315789473684,2.7027027027027026,1.923076923076923,0.5,11.363636363636365,0.08333333333333333,0.0196078431372549,1.003885035085782,0.303951367781155,1.7241379310344829,0.0900900900900901
6.4,0.57,0.12,2.3,0.12,25.0,36.0,0.99519,3.47,0.71,11.3,1,11.880307138340008,-0.32040778334751846,-0.2544316243440109,1.9156909827507391,-0.2544316243440109,80.47189562170502,129.00668178441995,-0.004798413357824072,4.317216441036925,-0.24316811935221094,27.400270800616735,40.96000000000001,0.32489999999999997,0.0144,5.289999999999999,0.0144,625.0,1296.0,0.9904031361000001,12.0409,0.5041,127.69000000000001,0.15625,1.7543859649122808,8.333333333333334,0.4347826086956522,8.333333333333334,0.04,0.027777777777777776,1.0048332479225073,0.2881844380403458,1.4084507042253522,0.08849557522123894
8.0,0.59,0.05,2.0,0.089,12.0,32.0,0.99735,3.36,0.61,10.0,0,16.635532333438686,-0.31130331782859944,-0.14978661367769955,1.3862943611198906,-0.21530158292324975,29.818879797456006,110.90354888959125,-0.002646485644279703,4.072121672556379,-0.30152075630701586,23.02585092994046,64.0,0.34809999999999997,0.0025000000000000005,4.0,0.007921,144.0,1024.0,0.9947070224999999,11.289599999999998,0.3721,100.0,0.125,1.6949152542372883,20.0,0.5,11.235955056179776,0.08333333333333333,0.03125,1.0026570411590716,0.2976190476190476,1.639344262295082,0.1
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,1,18.190562389718302,-0.3548606146106754,-0.3535199963956158,1.21952238372755,-0.16514411156927164,52.02669164213096,138.22827406960266,-0.004808365091529514,3.6358076072122736,-0.1381410900731087,26.717090702333,72.25,0.22089999999999999,0.0729,3.61,0.0033640000000000002,324.0,1444.0,0.9903832323999999,9.985600000000002,0.7224999999999999,123.21,0.11764705882352941,2.127659574468085,3.7037037037037033,0.5263157894736842,17.241379310344826,0.05555555555555555,0.02631578947368421,1.0048433449225267,0.3164556962025316,1.1764705882352942,0.0900900900900901
7.1,0.56,0.14,1.6,0.078,7.0,18.0,0.99592,3.27,0.62,9.3,0,13.916672966735613,-0.3246983573416476,-0.2752557998921966,0.7520058067931771,-0.19898162327881852,13.621371043387192,52.02669164213096,-0.0040716654572994036,3.87426325065296,-0.29638219658465986,20.739133921480658,50.41,0.31360000000000005,0.019600000000000003,2.5600000000000005,0.006084,49.0,324.0,0.9918566464,10.6929,0.3844,86.49000000000001,0.14084507042253522,1.7857142857142856,7.142857142857142,0.625,12.820512820512821,0.14285714285714285,0.05555555555555555,1.0040967145955497,0.3058103975535168,1.6129032258064517,0.1075268817204301
6.6,0.57,0.02,2.1,0.115,6.0,16.0,0.99654,3.38,0.69,9.5,0,12.454659683613706,-0.32040778334751846,-0.07824046010856292,1.5580684239316924,-0.24872466232117196,10.75055681536833,44.3614195558365,-0.003454007284409233,4.116419898092854,-0.2560339401596741,21.387272086761705,43.559999999999995,0.32489999999999997,0.0004,4.41,0.013225,36.0,256.0,0.9930919716,11.424399999999999,0.4760999999999999,90.25,0.15151515151515152,1.7543859649122808,50.0,0.47619047619047616,8.695652173913043,0.16666666666666666,0.0625,1.0034720131655528,0.2958579881656805,1.4492753623188408,0.10526315789473684
8.8,0.27,0.39,2.0,0.1,20.0,27.0,0.99546,3.15,0.69,11.2,1,19.137815149060618,-0.3535199963956158,-0.3672273305447935,1.3862943611198906,-0.23025850929940456,59.914645471079815,88.9875953821169,-0.004529678568389419,3.6143177264382564,-0.2560339401596741,27.058234316971745,77.44000000000001,0.0729,0.1521,4.0,0.010000000000000002,400.0,729.0,0.9909406116,9.9225,0.4760999999999999,125.43999999999998,0.11363636363636363,3.7037037037037033,2.564102564102564,0.5,10.0,0.05,0.037037037037037035,1.0045607056034396,0.31746031746031744,1.4492753623188408,0.08928571428571429
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,1,18.190562389718302,-0.3548606146106754,-0.3535199963956158,1.21952238372755,-0.16514411156927164,52.02669164213096,138.22827406960266,-0.004808365091529514,3.6358076072122736,-0.1381410900731087,26.717090702333,72.25,0.22089999999999999,0.0729,3.61,0.0033640000000000002,324.0,1444.0,0.9903832323999999,9.985600000000002,0.7224999999999999,123.21,0.11764705882352941,2.127659574468085,3.7037037037037033,0.5263157894736842,17.241379310344826,0.05555555555555555,0.02631578947368421,1.0048433449225267,0.3164556962025316,1.1764705882352942,0.0900900900900901
8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.86,11.0,1,17.564920772861186,-0.36679528486645624,-0.366516292749662,2.1011249696493595,-0.1776689205906225,76.2732919283507,185.81764852357878,-0.004450039380849208,4.027942495341954,-0.12970768517174192,26.376848000782076,68.89000000000001,0.11560000000000002,0.16000000000000003,5.76,0.0042250000000000005,576.0,2304.0,0.9910998916,11.1556,0.7395999999999999,121.0,0.12048192771084336,2.941176470588235,2.5,0.4166666666666667,15.384615384615383,0.041666666666666664,0.020833333333333332,1.0044799807139844,0.29940119760479045,1.1627906976744187,0.09090909090909091
9.0,0.38,0.41,2.4,0.103,6.0,10.0,0.99604,3.13,0.58,11.9,1,19.775021196025975,-0.36768192997944815,-0.3655552289063513,2.1011249696493595,-0.23412170794750764,10.75055681536833,23.02585092994046,-0.003952148829602429,3.5714333042479534,-0.3159417617561698,29.470806961398058,81.0,0.1444,0.16809999999999997,5.76,0.010608999999999999,36.0,100.0,0.9920956816000001,9.796899999999999,0.3364,141.61,0.1111111111111111,2.6315789473684212,2.4390243902439024,0.4166666666666667,9.708737864077671,0.16666666666666666,0.1,1.0039757439460262,0.3194888178913738,1.7241379310344829,0.08403361344537814
8.5,0.66,0.2,2.1,0.097,23.0,113.0,0.99733,3.13,0.48,9.2,0,18.190562389718302,-0.2742401930146994,-0.32188758248682015,1.5580684239316924,-0.22630529714643918,72.11636696637044,534.1948235144945,-0.0026664323733975523,3.5714333042479534,-0.3523052040384962,20.41667205330595,72.25,0.43560000000000004,0.04000000000000001,4.41,0.009409,529.0,12769.0,0.9946671289000001,9.796899999999999,0.2304,84.63999999999999,0.11764705882352941,1.5151515151515151,5.0,0.47619047619047616,10.309278350515463,0.043478260869565216,0.008849557522123894,1.0026771479851202,0.3194888178913738,2.0833333333333335,0.10869565217391305
9.0,0.4,0.43,2.4,0.068,29.0,46.0,0.9943,3.2,0.6,12.2,1,19.775021196025975,-0.366516292749662,-0.36290713022664745,2.1011249696493595,-0.1828008350188101,97.65157906960775,176.11750423849838,-0.005683724046231369,3.7220825913781788,-0.30649537425959444,30.51751861121837,81.0,0.16000000000000003,0.18489999999999998,5.76,0.0046240000000000005,841.0,2116.0,0.98863249,10.240000000000002,0.36,148.83999999999997,0.1111111111111111,2.5,2.3255813953488373,0.4166666666666667,14.705882352941176,0.034482758620689655,0.021739130434782608,1.0057326762546515,0.3125,1.6666666666666667,0.0819672131147541
6.7,0.56,0.09,2.9,0.079,7.0,22.0,0.99669,3.46,0.61,10.2,0,12.744120426859366,-0.3246983573416476,-0.21671510477866845,3.0876611372780416,-0.2005262866946941,13.621371043387192,68.00293397388296,-0.003304515895861948,4.294789318180929,-0.30152075630701586,23.688354746960297,44.89,0.31360000000000005,0.0081,8.41,0.006241,49.0,484.0,0.9933909560999999,11.9716,0.3721,104.03999999999999,0.14925373134328357,1.7857142857142856,11.11111111111111,0.3448275862068966,12.658227848101266,0.14285714285714285,0.045454545454545456,1.0033209924851259,0.28901734104046245,1.639344262295082,0.09803921568627452
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,1,24.3547803839322,-0.35023914847131843,-0.3523052040384962,1.21952238372755,-0.17939463543907694,10.75055681536833,23.02585092994046,-0.0027561876910603095,4.005897772294534,-0.12115799858015167,26.03751440266257,108.16000000000001,0.06760000000000001,0.2304,3.61,0.0043560000000000005,36.0,100.0,0.9944876176,11.0889,0.7569,118.81,0.09615384615384615,3.846153846153846,2.0833333333333335,0.5263157894736842,15.15151515151515,0.16666666666666666,0.1,1.0027676386827644,0.3003003003003003,1.1494252873563218,0.09174311926605504
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,1,24.3547803839322,-0.35023914847131843,-0.3523052040384962,1.21952238372755,-0.17939463543907694,10.75055681536833,23.02585092994046,-0.0027561876910603095,4.005897772294534,-0.12115799858015167,26.03751440266257,108.16000000000001,0.06760000000000001,0.2304,3.61,0.0043560000000000005,36.0,100.0,0.9944876176,11.0889,0.7569,118.81,0.09615384615384615,3.846153846153846,2.0833333333333335,0.5263157894736842,15.15151515151515,0.16666666666666666,0.1,1.0027676386827644,0.3003003003003003,1.1494252873563218,0.09174311926605504
10.1,0.38,0.5,2.4,0.104,6.0,13.0,0.99643,3.22,0.65,11.6,1,23.35660778085686,-0.36768192997944815,-0.34657359027997264,2.1011249696493595,-0.23538989550343953,10.75055681536833,33.34434164699998,-0.003563619953219359,3.7654079777713414,-0.2800088954600953,28.4316591381029,102.00999999999999,0.1444,0.25,5.76,0.010816,36.0,169.0,0.9928727449000001,10.368400000000001,0.42250000000000004,134.56,0.09900990099009901,2.6315789473684212,2.0,0.4166666666666667,9.615384615384615,0.16666666666666666,0.07692307692307693,1.0035827905623074,0.3105590062111801,1.5384615384615383,0.08620689655172414
8.5,0.34,0.44,1.7,0.079,6.0,12.0,0.99605,3.52,0.63,10.7,0,18.190562389718302,-0.36679528486645624,-0.3612314429107253,0.9020680268056896,-0.2005262866946941,10.75055681536833,29.818879797456006,-0.00394218845801947,4.429782683427221,-0.29108233954583196,25.361608033706105,72.25,0.11560000000000002,0.1936,2.8899999999999997,0.006241,36.0,144.0,0.9921156025,12.3904,0.39690000000000003,114.48999999999998,0.11764705882352941,2.941176470588235,2.272727272727273,0.5882352941176471,12.658227848101266,0.16666666666666666,0.08333333333333333,1.0039656643742785,0.2840909090909091,1.5873015873015872,0.09345794392523366
